path,category,subsystem,bytes,sha256,lines,method,review_depth,declarations,markers
engine/mantle/tetonic-server/src/experience.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/mantle/tetonic-server,4506,01215dd145b4cbf43bf01be1643a2760797a747027043b055aad9769e168b1a6,71,all lines scanned for declarations/imports/control/storage markers,selected implementation/call-path review with narrative source anchors; not every statement verified,9,1
engine/mantle/tetonic-server/src/main.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/mantle/tetonic-server,8490,713f6285669a1569c22472d515856440e943fce50a38e9a7eae01c23690fcee2,213,all lines scanned for declarations/imports/control/storage markers,selected implementation/call-path review with narrative source anchors; not every statement verified,14,7
engine/mantle/tetonic-server/src/observability.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/mantle/tetonic-server,4352,8d3167b07f6a7218d1322ac1f13e4db2b35431a5c602cfd95ca5a4783c4d908e,64,all lines scanned for declarations/imports/control/storage markers,selected implementation/call-path review with narrative source anchors; not every statement verified,6,4
engine/mantle/tetonic-server/src/perceptive_brain.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/mantle/tetonic-server,22069,d1e739037459f746e81dd7e828227008a847517b153b45ca0841377ad45c71ef,397,all lines scanned for declarations/imports/control/storage markers,selected implementation/call-path review with narrative source anchors; not every statement verified,26,28
engine/scripts/gen_fabric_protocol_doc.py,script: whole-file lexical extraction,engine/scripts/gen_fabric_protocol_doc.py,6500,b35eed3a385012ef44b6622916dab8255edfd0c42120ac8761dc9d6dfa290659,173,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,4,0
engine/scripts/gen_ts_protocol.py,script: whole-file lexical extraction,engine/scripts/gen_ts_protocol.py,7766,a803ff24e87551d267cedb73d5e185f15322094064d9be2e3c567b8515d72ee0,211,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,8,0
engine/scripts/run_required_tests.py,"test: verifies selected behavior, not production reachability",engine/scripts/run_required_tests.py,1151,c985518fde8838b7e3b7fb0a99d888ea931b6b78f763ccd9e9227e49cea6dc12,33,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,2,0
engine/scripts/smoke_lokaid.py,script: whole-file lexical extraction,engine/scripts/smoke_lokaid.py,6809,165d82104310690cd0664e91dc0205dbfcdf5f31bbbdbcd72f66ad1e15dfffed,178,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,7,0
engine/scripts/test_required_tests.py,"test: verifies selected behavior, not production reachability",engine/scripts/test_required_tests.py,1013,e69942e7f64fd6a8e12132873042b131286cf9d369ce4264c40e22397bb6b6eb,21,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,2,0
engine/scripts/verify_layout_consumer.py,script: whole-file lexical extraction,engine/scripts/verify_layout_consumer.py,21534,62b9e71868cef00d969ede32224054471136735f2be5b366ac8a173104f28fce,610,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,29,6
engine/security-fixtures/README.md,documentation/instructions: content excluded from behavioral evidence,engine/security-fixtures/README.md,882,e63c9f1b33ee247fd7219bb3d87d7e2a20ec1844c80aa12bd871428a5177501d,21,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/security-fixtures/malicious-repo/.lokai/project.md,documentation/instructions: content excluded from behavioral evidence,engine/security-fixtures/malicious-repo,206,f05b041a520a77086197d3b7a92efa3e708965fe31c1bd8ee0f67fab472a4494,4,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/security-fixtures/malicious-repo/README.md,documentation/instructions: content excluded from behavioral evidence,engine/security-fixtures/malicious-repo,388,7766137f3f19cdc3ece239c18197ff8654c7ab360a97f366c5229b4bd9fe61a1,11,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/security-fixtures/malicious-repo/verify_evil.py,"fixture: representative input/adversarial data, not production wiring",engine/security-fixtures/malicious-repo,161,c31393f454b40366b712c1856d2b3997244b9b94b4da34eef989b63f83e90dfb,3,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,0,0
engine/strata/README.md,documentation/instructions: content excluded from behavioral evidence,engine/strata/README.md,775,bc5befd3e1f33efe263a239990ea60bdc5263178d48fa3cbf8f25ccd25e16802,10,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/strata/tetonic-artifact/Cargo.toml,Cargo manifest: package/build/dependency configuration,engine/strata/tetonic-artifact,782,122bac256172489d4b92cfa207d380d2b28889e85b0ad613d63a147e71588810,28,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,0,0
engine/strata/tetonic-artifact/README.md,documentation/instructions: content excluded from behavioral evidence,engine/strata/tetonic-artifact,3791,74bb0bc08fd2d57e65a73e9a41b0c2b6732c77e2769c4cd36fe5fb46a258e234,66,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/strata/tetonic-artifact/src/gc.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-artifact,7739,d554fa6314cae4f952a99669224387e5fe96816de76eac09a274f77dccfcf223,218,all lines scanned for declarations/imports/control/storage markers,selected implementation/call-path review with narrative source anchors; not every statement verified,13,2
engine/strata/tetonic-artifact/src/lib.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-artifact,570,2ecdaa583b92aca26b768e5babac7aa151ee1a5a8b431e771d57f247cbfaf11b,16,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,5,0
engine/strata/tetonic-artifact/src/publication.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-artifact,4354,ae9592eb1affecf7ce8258d51f74612eccecdc5e5edef2d2df9e7acc0447384a,128,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,9,4
engine/strata/tetonic-artifact/src/quarantine.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-artifact,15950,091eea1cb8d8d8265749d05af0108677e4d7d84c6a2326e4e738333024d48042,453,all lines scanned for declarations/imports/control/storage markers,selected implementation/call-path review with narrative source anchors; not every statement verified,20,1
engine/strata/tetonic-artifact/src/store.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-artifact,26774,341f542b64cb70814f53b1611a9b5e7a74f4c337c4e2c40968dbaff401e903e2,699,all lines scanned for declarations/imports/control/storage markers,selected implementation/call-path review with narrative source anchors; not every statement verified,42,23
engine/strata/tetonic-artifact/src/store_tests.rs,"test: verifies selected behavior, not production reachability",engine/strata/tetonic-artifact,28985,c97f283aadc90aceb20b335e35bfbde18e29d55a8600452cbd3e87079340bffc,710,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,36,159
engine/strata/tetonic-artifact/src/verify.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-artifact,3403,4d6c6625697b82bf9bde3c5f63921dfcec32c7bb4ad5271424115c8f149bf978,99,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,5,12
engine/strata/tetonic-context/ARCHITECTURE.md,documentation/instructions: content excluded from behavioral evidence,engine/strata/tetonic-context,2807,f7df65426a99ab58f0adc78c59359b7d68a615961985228fea8d1d1a41ad6d49,26,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/strata/tetonic-context/Cargo.toml,Cargo manifest: package/build/dependency configuration,engine/strata/tetonic-context,711,f21aad7e0a51397ddbaa8177b696187417c48ebbe9d5d81b00c1796716112ca4,30,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,0,0
engine/strata/tetonic-context/src/cache.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-context,4814,ed0f2f1987f5f0d5ec4e9a9bd7fac31a3b4df9f12d0ca54978a98f259e869ffc,148,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,13,6
engine/strata/tetonic-context/src/interfaces.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-context,1566,f4870299932662427a83e5753ccc11759eae52d3650a30db4c784a61fc90429a,31,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,14,0
engine/strata/tetonic-context/src/lib.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-context,338,9fa433bfc8f57d22f053b4d1e147470ac73c70012d7931703cd3102f8e4ba904,14,all lines scanned for declarations/imports/control/storage markers,selected implementation/call-path review with narrative source anchors; not every statement verified,6,1
engine/strata/tetonic-context/src/ownership_tests.rs,"test: verifies selected behavior, not production reachability",engine/strata/tetonic-context,10427,4ba41f0449a77b950b3fec5d05583b3806c847d306d4c60c661016e48f06005f,297,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,15,38
engine/strata/tetonic-context/src/pipeline/admission.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-context,1616,3489fb41d1a39e0329cf8b4e206f12b4c962fb0badcbbc72a9fda3a4486ec856,57,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,5,2
engine/strata/tetonic-context/src/pipeline/mod.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-context,20504,d13533892899d131135ef781d5a22b010019b480abe79c143fbac39395929ae8,548,all lines scanned for declarations/imports/control/storage markers,selected implementation/call-path review with narrative source anchors; not every statement verified,27,17
engine/strata/tetonic-context/src/pipeline/stage1_normalize.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-context,3170,4f4ba6cf9635939dc472fb4ceaa95fba46d0909d7a7d36f3a9de80cafb5cf7f4,86,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,2,0
engine/strata/tetonic-context/src/pipeline/stage2_retrieve.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-context,12265,fa236f0c26fa0c84800d34b52cd136609e2d440ff39b78d995cf9498b111bb5f,301,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,2,13
engine/strata/tetonic-context/src/pipeline/stage3_filter.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-context,4792,f81a76dd719920a8fb32b01a39baf4ab8fdc86f7b203a59f68c6f34f419bfb15,130,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,6,0
engine/strata/tetonic-context/src/pipeline/stage4_rank.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-context,3815,6e74c989d464bd9a2baf313ba7bcfcf0dcf303e0bce86602298fa89c8f5a2488,103,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,1,0
engine/strata/tetonic-context/src/pipeline/stage5_dedupe.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-context,2202,96db5a173791be742916c92f956826ecae73cbf2dc60b604deff737234dcc891,57,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,1,0
engine/strata/tetonic-context/src/pipeline/stage6_budget.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-context,2244,ee9118cae80c2ae06a1c93d8681f24cb3307d47213a1dc564abd98b3f99c4a0d,66,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,2,0
engine/strata/tetonic-context/src/pipeline/stage7_seal.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-context,9937,e215706bda72e4ee1e2df371522504a2cffef24161a5f02a4c7123cbcb305f1f,248,all lines scanned for declarations/imports/control/storage markers,selected implementation/call-path review with narrative source anchors; not every statement verified,2,4
engine/strata/tetonic-context/src/restriction_tests.rs,"test: verifies selected behavior, not production reachability",engine/strata/tetonic-context,7174,183e0426aed78898fe8dc2d4d93cff02856484ea2130434d732afe790d5ced1c,218,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,7,8
engine/strata/tetonic-context/src/tests.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-context,53519,663cba6f6a7044e6865b11c54bef4bdcbe12beec103168d7d8da21f5aed2b870,1099,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,88,38
engine/strata/tetonic-context/src/types.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-context,6267,a9ea1b59e536a07bbba79999b5eb10fbe0fc19ad2fb128d0f9e86b3d16a937f7,232,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,25,0
engine/strata/tetonic-context/src/workspace.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-context,26193,48455caeb3118349cb206b713f6877b0b0dee8c2626efc9f3ba50f4877150866,760,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,42,22
engine/strata/tetonic-index/Cargo.toml,Cargo manifest: package/build/dependency configuration,engine/strata/tetonic-index,1073,4248f9b27bf08d27ccace681bb1b09497903d332388f780596654b150eee0b84,33,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,0,0
engine/strata/tetonic-index/README.md,documentation/instructions: content excluded from behavioral evidence,engine/strata/tetonic-index,1936,35a89f1a698b06dcc060de583ec14a401803aa1e6f3eeab76f8dc1a3a872508a,41,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/strata/tetonic-index/src/host.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-index,4203,824fc40424a1355a5427d2483750171b48185251379e830c7cfa5cb438f2f552,133,all lines scanned for declarations/imports/control/storage markers,selected implementation/call-path review with narrative source anchors; not every statement verified,11,0
engine/strata/tetonic-index/src/lib.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-index,26399,ea574bd93e9b9d61d76b24ace7d9c546c029e34b0826d1c0bccd8a9b7f0267c9,657,all lines scanned for declarations/imports/control/storage markers,selected implementation/call-path review with narrative source anchors; not every statement verified,28,36
engine/strata/tetonic-index/src/parse.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-index,6066,8681d3986d6f931cceb096df3ad4e24cab91f10e1eeb3badc3c14e70b35a5b67,184,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,9,0
engine/strata/tetonic-index/src/query.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-index,11311,8a242c42c3d900b0e51f19f5399584ad02bd53d024d44fbe30667073843e9a58,278,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,12,0
engine/strata/tetonic-index/src/schema.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-index,27679,f0e18e8fa702c3988b54ae5220f17ecd3c29932244d6f2c32b947fffeb2d00e9,698,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,25,31
engine/strata/tetonic-index/src/semantic.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-index,21877,f76aacb15ec9e4936e78745215681b27b0966886d17be9705175a673ce73b115,539,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,22,3
engine/strata/tetonic-index/src/skeleton.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-index,7221,d04b93d660bbec3363045bb8a31885cb4ed0d751119f8192a7be9e7b0832acff,235,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,13,1
engine/strata/tetonic-index/src/types.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-index,3180,7a38f9e101305e9b102ac406b5c1c7e98f55a3b594fe26b0cb3c47f13e785f71,121,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,11,0
engine/strata/tetonic-index/src/update_perf_tests.rs,"test: verifies selected behavior, not production reachability",engine/strata/tetonic-index,3535,64536dbe07d459abeca24716dd7ffc9dd040edb529a4f9f8cbe49ca6edafbdd7,109,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,4,4
engine/strata/tetonic-index/src/util.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-index,604,0539efd48d7ba95445f87bc50795b834e225e8bab9eb2aa026a3142ca8a19d73,25,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,3,0
engine/strata/tetonic-index/src/watcher.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-index,10980,09b6bbb8eb38e58778124522a8a3f7adc715c4c30dacaeb8aeab56b8fc95f786,328,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,18,12
engine/strata/tetonic-index/src/watcher_tests.rs,"test: verifies selected behavior, not production reachability",engine/strata/tetonic-index,8312,15b4cbad0b4c1a00f8127747b220e67c0d1b3b3eeafe358f58fea56d01fb9b82,219,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,11,2
engine/strata/tetonic-memory/Cargo.toml,Cargo manifest: package/build/dependency configuration,engine/strata/tetonic-memory,1092,cab056b96d70dc5f12f9a5efd3b29fefa57bd55e369d62053f468e0b2dc7d29d,34,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,0,0
engine/strata/tetonic-memory/MIGRATION-RECOVERY.md,documentation/instructions: content excluded from behavioral evidence,engine/strata/tetonic-memory,3619,805215cc6c521d61da6670037c174629321101aa73fc01ef1351bf4b0490da70,55,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/strata/tetonic-memory/README.md,documentation/instructions: content excluded from behavioral evidence,engine/strata/tetonic-memory,4883,8328f2747cba9ff1eabd5e896e2ace2451c68f749fde5c262ab847058fcff77f,85,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/strata/tetonic-memory/src/backup.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-memory,5477,457342d3b0caea208b18673c6f5eee9e4c2c48633b8e45e1965573e363a9462b,158,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,10,2
engine/strata/tetonic-memory/src/blob.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-memory,3713,d32a1eff491989091bc95db7e09c87dae4d9da416d0561a0df05240a3fe2e990,108,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,8,1
engine/strata/tetonic-memory/src/capability.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-memory,7653,20a425c535536d1def352bb410891af8058d141323bbc39d0283af176e91bb3c,194,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,8,8
engine/strata/tetonic-memory/src/capacity.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-memory,7002,4e014acfe7d0eb2651f4d6977e5f242acd47c183f5eaf865c04608fc2de2f13b,216,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,14,7
engine/strata/tetonic-memory/src/capacity_tables.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-memory,2039,1728889469e93a44c0a6e9e27b2f06b636818a5b4bb209215efbe9daae07c8a3,47,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,0,5
engine/strata/tetonic-memory/src/compute_reservation.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-memory,6030,37f5bf5f20f98d55a1a09bfc2ca4d584f7417d898d9567603287a367e972248f,166,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,7,5
engine/strata/tetonic-memory/src/durability_tests.rs,"test: verifies selected behavior, not production reachability",engine/strata/tetonic-memory,2596,6cfc391f986a13def2669e9c41115e4a171a0fc52e1fb61ec54e756061de5b4e,72,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,3,4
engine/strata/tetonic-memory/src/estate.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-memory,15555,4908aa653c473b15e14421693d61fbed7c256bc4dbe04a877e717bda0bf8a775,414,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,20,13
engine/strata/tetonic-memory/src/identity_store.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-memory,3981,54ab539eb2c17b49bf9702dd2c35fe4938c3560709dd5273413ca327ce782200,100,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,5,3
engine/strata/tetonic-memory/src/lib.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-memory,56731,671b9f8b4d09a4847b6a1d98a19c0eb50dd732c08ca1b47c5f8b6320025d72a4,1535,all lines scanned for declarations/imports/control/storage markers,selected implementation/call-path review with narrative source anchors; not every statement verified,100,39
engine/strata/tetonic-memory/src/migration_tests.rs,"test: verifies selected behavior, not production reachability",engine/strata/tetonic-memory,9306,af0c102fa260eae647facb537dee851a5781940c0b0f37ba8b8d208cd836ff8d,274,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,15,10
engine/strata/tetonic-memory/src/payload_digest.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-memory,3133,45654bcdda7b3e6e773bc0f3819b888380ccdded4e26abe1346d6c4a2393a14b,82,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,6,1
engine/strata/tetonic-memory/src/policy.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-memory,12364,1c1807da4b28e493384a61dd24dca092d17cfc1e2d3d5687a8693a0ffc05c705,348,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,26,8
engine/strata/tetonic-memory/src/projects.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-memory,16981,fcd7503fc5e70c9b6f0376f42edeff61b5cef5524b80c7d7ac29668337d9555c,474,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,19,11
engine/strata/tetonic-memory/src/recall.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-memory,11657,7d7f1ac0c0e5c8a2342b74fae9615a7a660d180fd9eb9a110549b1d6ae14e587,343,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,17,6
engine/strata/tetonic-memory/src/result_disposition.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-memory,9661,f32c655f7554d6ab8701734b82a54dfb77d22cdcf4ab720dbd3c3f5f881e0d5f,261,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,10,6
engine/strata/tetonic-memory/src/run_store.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-memory,30108,1b1177f9917de522556af19d98a7df476960172a5f72a0200df0839843ce6dda,747,all lines scanned for declarations/imports/control/storage markers,selected implementation/call-path review with narrative source anchors; not every statement verified,25,7
engine/strata/tetonic-memory/src/scheduler_decision.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-memory,7668,92bb2e2f2f7fec0d9e2bc7ab8f6543bdae461b49c958b3c514bdddfc6be0fb0e,223,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,8,5
engine/strata/tetonic-memory/src/schema.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-memory,25724,bc95c3165854efd48f5674b41a415afabb1aa12ca70324a52ea3604210099b13,667,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,19,46
engine/strata/tetonic-memory/src/secret_overrides.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-memory,12095,2847b290d187548a669e4c7368430002d231d94dee10d04697952f59a02e39e1,360,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,16,10
engine/strata/tetonic-memory/src/sync_lock.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-memory,1295,494990e4ed9039d822f19bf9eab1bc5e86db69caa0da9db3c5b610aaa90e45c0,50,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,7,13
engine/strata/tetonic-memory/src/trust.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-memory,8392,21fc11d9523615ec5668b6712ba09a6bd93b856be3840437d05f56962c9ff0d2,251,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,16,10
engine/strata/tetonic-memory/src/util.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-memory,2761,bca327fd17102024da687cd9b0c23eaa0bb381cc1c4036796dabfb1c88e4ac52,81,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,8,2
engine/strata/tetonic-memory/src/worker_store.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-memory,17230,06556599d92164de2eb7b567ca637b54923dd774f37ba287cc45dcca5597c140,500,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,27,29
engine/strata/tetonic-memory/src/worker_tls.rs,Rust source: whole-file lexical extraction; semantic review varies,engine/strata/tetonic-memory,7695,e35a965dac61336288bb0022977e9fcfd5c3313bc17513eb819266a655b9d442,188,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,10,9
engine/strata/tetonic-memory/tests/h2_2_store_concurrency.rs,"test: verifies selected behavior, not production reachability",engine/strata/tetonic-memory,6045,0476c7a1209f1f2bf29f6e10c199687cffd059bca7952495582e5edcbe239a7f,185,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,4,11
engine/tooling/README.md,documentation/instructions: content excluded from behavioral evidence,engine/tooling/README.md,564,69c4f8083f695cbfed9d31820ee0b4adb86e1e3398814836818bee2a019478ae,9,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-arch-gate/Cargo.toml,Cargo manifest: package/build/dependency configuration,engine/tooling/tetonic-arch-gate,1219,265206261e69b0eeb8a1e0f087c54ef71ef704b27157263ccc0aaeb33b47d972,36,all lines scanned for declarations/imports/control/storage markers,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-arch-gate/README.md,documentation/instructions: content excluded from behavioral evidence,engine/tooling/tetonic-arch-gate,4910,fa8aa808a5c4700571d10e2201293b2f57ff0c00ecf24c9fa6a5a4e82f64b65d,75,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-arch-gate/fixtures/v4/ARCH-V4-APP-001.v4fix,"fixture: representative input/adversarial data, not production wiring",engine/tooling/tetonic-arch-gate,238,d32efd74a24e09392720784491b1105c7d2d7ef4c0c5fa7726f9dd00b80431f4,5,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-arch-gate/fixtures/v4/ARCH-V4-CAP-001.v4fix,"fixture: representative input/adversarial data, not production wiring",engine/tooling/tetonic-arch-gate,123,c73c96ab98ade21386922dbe215e69954e4454f7c7893a4c1155c8f8d7a6ad69,4,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
engine/tooling/tetonic-arch-gate/fixtures/v4/ARCH-V4-CMP-001-hop-fail.v4fix,"fixture: representative input/adversarial data, not production wiring",engine/tooling/tetonic-arch-gate,996,52a0d54515e770c8ec72a708374947ce380b52aa92548ef5cb1527754bcac012,30,hash/classification only,mechanical; see source-cited narrative for semantic tracing,0,0
